protocol,table,attribute,definition,variable_type,field_type,format_text,unit,version
seagrass_density,macro_invert_sample_data,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,legacy_active
seagrass_density,macro_invert_sample_data,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_density,macro_invert_sample_data,size_mm,"The size of any mobile inverts to the nearest millimeter. If more than one individual of a given taxon is present in a single quadrat, enter a single row for each individual.",measurement,integer,XXX,millimeters,legacy_active
seagrass_density,macro_invert_sample_data,macro_invert_sample_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_density,shoot_count_sample_data,sample_collection_date,The date the sample was collected in the field (YYYY-MM-DD),date,date,YYYY-MM-DD,NA,legacy_active
seagrass_density,shoot_count_sample_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
seagrass_density,shoot_count_sample_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
seagrass_density,shoot_count_sample_data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
seagrass_density,shoot_count_sample_data,quadrat,The distance along the transect that the sample was collected (from 1-50 m),id,numeric,NA,meters,legacy_active
seagrass_density,shoot_count_sample_data,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,legacy_active
seagrass_density,shoot_count_sample_data,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_density,shoot_count_sample_data,shoots_count,"The count of seagrass shoots within the quadrat. 

Remember - Zeros are data! Please enter 0 if no seagrass shoots were present.",measurement,integer,XX,NA,legacy_active
seagrass_density,shoot_count_sample_data,flowers_count,"The count of seagrass flowers (if any) present  within the qudrat.

Remember - Zeros are data! Please enter 0 if no seagrass flowers were present.",measurement,integer,XX,NA,legacy_active
seagrass_density,shoot_count_sample_data,fruits_count,"The count of seagrass fruits (if any) present  within the qudrat.

Remember - Zeros are data! Please enter 0 if no seagrass fruits were present.",measurement,integer,XX,NA,legacy_active
seagrass_density,shoot_count_sample_data,shoot_count_sample_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_epifauna,sample_metadata,sample_collection_date,The date the sample was collected in the field (YYYY-MM-DD),date,date,YYYY-MM-DD,NA,legacy_active
seagrass_epifauna,sample_metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
seagrass_epifauna,sample_metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
seagrass_epifauna,sample_metadata,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
seagrass_epifauna,sample_metadata,transect_begin_decimal_latitude,"Latitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
seagrass_epifauna,sample_metadata,transect_begin_decimal_longitude,"Longitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
seagrass_epifauna,sample_metadata,transect_end_decimal_latitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
seagrass_epifauna,sample_metadata,transect_end_decimal_longitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
seagrass_epifauna,sample_metadata,sample_processing_date,The date the sample was processed in the lab,date,date,YYYY-MM-DD,NA,legacy_active
seagrass_epifauna,sample_metadata,depth_m,"Site depth in meters. For sites spanning a depth range, please provide a single average depth.",measurement,numeric,NA,meters,legacy_active
seagrass_epifauna,sample_metadata,data_collector,Name(s) of data collector(s),pii,text,NA,NA,legacy_active
seagrass_epifauna,sample_metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,legacy_active
seagrass_epifauna,sample_metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_epifauna,macrophyte_mass_data,sample_collection_date,The date the sample was collected in the field (YYYY-MM-DD),date,date,YYYY-MM-DD,NA,legacy_active
seagrass_epifauna,macrophyte_mass_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
seagrass_epifauna,macrophyte_mass_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
seagrass_epifauna,macrophyte_mass_data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
seagrass_epifauna,macrophyte_mass_data,quadrat,The distance along the transect that the sample was collected (from 1-50 m),id,numeric,NA,meters,legacy_active
seagrass_epifauna,macrophyte_mass_data,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,legacy_active
seagrass_epifauna,macrophyte_mass_data,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_epifauna,macrophyte_mass_data,sample_processing_person,The full name of the person processing the sample (no initials; ONLY one name per sample),pii,text,NA,NA,legacy_active
seagrass_epifauna,macrophyte_mass_data,tin_mass_g,The mass in grams of an empty measring tin,measurement,decimal,xx.xx,grams,legacy_active
seagrass_epifauna,macrophyte_mass_data,tin_sample_dry_mass_g,"The mass in grams of a measring tin containing a seagrass sample, after it has been dried to a consistant dryweight",measurement,decimal,xx.xx,grams,legacy_active
seagrass_epifauna,macrophyte_mass_data,macrophyte_mass_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_epifauna,epifauna_data,sample_collection_date,The date the sample was collected in the field (YYYY-MM-DD),date,date,YYYY-MM-DD,NA,legacy_active
seagrass_epifauna,epifauna_data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
seagrass_epifauna,epifauna_data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
seagrass_epifauna,epifauna_data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
seagrass_epifauna,epifauna_data,quadrat,The distance along the transect that the sample was collected (from 1-50 m),id,numeric,NA,meters,legacy_active
seagrass_epifauna,epifauna_data,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,legacy_active
seagrass_epifauna,epifauna_data,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_epifauna,epifauna_data,sample_processing_person,The full name of the person processing the sample (no initials; ONLY one name per sample),pii,text,NA,NA,legacy_active
seagrass_epifauna,epifauna_data,8.0mm,"Count of individuals between Xmm and Ymm, where Y = the current sieve mesh size and X = the next largest sieve mesh size",measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,5.6mm,"Count of individuals between Xmm and Ymm, where Y = the current sieve mesh size and X = the next largest sieve mesh size",measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,4.0mm,"Count of individuals between Xmm and Ymm, where Y = the current sieve mesh size and X = the next largest sieve mesh size",measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,2.8mm,"Count of individuals between Xmm and Ymm, where Y = the current sieve mesh size and X = the next largest sieve mesh size",measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,2.0mm,"Count of individuals between Xmm and Ymm, where Y = the current sieve mesh size and X = the next largest sieve mesh size",measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,1.4mm,"Count of individuals between Xmm and Ymm, where Y = the current sieve mesh size and X = the next largest sieve mesh size",measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,1.0mm,"Count of individuals between Xmm and Ymm, where Y = the current sieve mesh size and X = the next largest sieve mesh size",measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,0.71mm,"Count of individuals between Xmm and Ymm, where Y = the current sieve mesh size and X = the next largest sieve mesh size",measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,0.5mm,"Count of individuals between Xmm and Ymm, where Y = the current sieve mesh size and X = the next largest sieve mesh size",measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,individuals_not_sieved,Count of individuals that were not sieved,measurement,integer,XXX,count,legacy_active
seagrass_epifauna,epifauna_data,epifauna_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,legacy_active
seagrass_macroalgae,sample_metadata,sample_collection_date,The date the sample was collected in the field,date,date,YYYY-MM-DD,NA,legacy_active
seagrass_macroalgae,sample_metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,legacy_active
seagrass_macroalgae,sample_metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,legacy_active
seagrass_macroalgae,sample_metadata,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,legacy_active
seagrass_macroalgae,sample_metadata,sample_processing_date,The date the sample was processed in the lab,date,date,YYYY-MM-DD,NA,legacy_active
seagrass_macroalgae,sample_metadata,transect_begin_decimal_latitude,"Latitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
seagrass_macroalgae,sample_metadata,transect_begin_decimal_longitude,"Longitude of the transect beginning, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
seagrass_macroalgae,sample_metadata,transect_end_decimal_latitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xx.xxxxx,NA,legacy_active
seagrass_macroalgae,sample_metadata,transect_end_decimal_longitude,"Latitude of the transect ending, in decimal degrees (to five decimal places)",,numeric,xxx.xxxxx,NA,legacy_active
seagrass_macroalgae,sample_metadata,depth_m,"Site depth in meters. For sites spanning a depth range, please provide a single average depth.",measurement,numeric,NA,meters,legacy_active
seagrass_macroalgae,sample_metadata,data_collector,Name(s) of data collector(s),pii,text,NA,NA,legacy_active
seagrass_macroalgae,sample_metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,legacy_active
